GENEID	F01counts	C01counts	E01counts	G01counts	H01counts	D01counts
ENSG00000222659	0	0	0	0	0	0
ENSG00000222663	0	0	0	0	0	0
ENSG00000222664	0	0	0	0	0	0
ENSG00000222666	0	0	0	0	0	0
ENSG00000222667	0	0	0	0	0	0
ENSG00000222675	0	0	0	0	0	0
ENSG00000222678	0	0	0	0	0	0
ENSG00000222679	0	0	0	0	0	0
ENSG00000222682	0	0	0	0	0	0
ENSG00000222685	0	0	0	0	0	0
ENSG00000222686	0	0	0	0	0	0
ENSG00000222691	0	0	0	0	0	0
ENSG00000222693	0	0	0	0	0	0
ENSG00000222698	0	0	0	0	0	0
ENSG00000222701	0	0	0	0	0	0
ENSG00000222704	0	0	0	0	0	0
ENSG00000222705	0	0	0	0	0	0
ENSG00000222706	0	0	0	0	0	0
ENSG00000222713	0	0	0	0	0	0
ENSG00000222714	0	0	0	0	0	0
ENSG00000222715	0	0	0	0	0	0
ENSG00000222721	0	0	0	0	0	0
ENSG00000222724	0	24	0	0	0	24
ENSG00000222726	0	0	0	0	0	0
ENSG00000222727	0	0	0	0	0	0
ENSG00000222733	0	0	0	2	0	0
ENSG00000222736	0	0	0	0	0	0
ENSG00000222740	0	0	0	0	0	0
ENSG00000222741	0	0	0	0	0	0
ENSG00000222743	0	1	0	0	0	1
ENSG00000222744	0	0	0	0	0	0
ENSG00000222747	0	0	0	0	0	0
ENSG00000222750	0	0	0	0	0	0
ENSG00000222755	0	0	0	0	0	0
ENSG00000222760	0	0	0	0	0	0
ENSG00000222761	0	0	0	0	0	0
ENSG00000222764	0	0	0	0	0	0
ENSG00000222765	0	0	0	0	0	0
ENSG00000222767	0	0	0	0	0	0
ENSG00000222774	0	0	0	0	0	0
ENSG00000222777	0	0	0	0	0	0
ENSG00000222778	0	0	0	0	0	0
ENSG00000222783	0	0	0	0	0	0
ENSG00000222784	0	0	0	0	0	0
ENSG00000222788	0	0	0	0	0	0
ENSG00000222790	0	0	0	0	0	0
ENSG00000222791	0	0	0	0	0	0
ENSG00000222792	0	0	0	0	0	0
ENSG00000222795	0	0	0	0	0	0
ENSG00000222796	0	0	0	0	0	0
ENSG00000222800	0	0	0	0	0	0
ENSG00000222806	0	0	0	0	0	0
ENSG00000222808	0	0	0	0	0	0
ENSG00000222810	0	0	0	0	0	0
ENSG00000222821	0	0	0	0	0	0
ENSG00000222826	0	0	0	0	0	0
ENSG00000222831	0	0	0	0	0	0
ENSG00000222832	0	0	0	0	0	0
ENSG00000222835	0	0	0	0	0	0
ENSG00000222838	0	0	0	0	0	0
ENSG00000222842	0	0	0	0	0	0
ENSG00000222844	0	0	0	0	0	0
ENSG00000222845	0	0	0	0	0	0
ENSG00000222849	0	0	0	0	0	0
ENSG00000222852	0	0	0	0	0	0
ENSG00000222854	0	0	0	0	0	0
ENSG00000222858	0	0	0	0	0	0
ENSG00000222859	0	0	0	0	0	0
ENSG00000222862	0	0	0	0	0	0
ENSG00000222869	0	0	0	0	0	0
ENSG00000222870	0	0	0	0	0	0
ENSG00000222872	0	3	0	0	0	3
ENSG00000222874	0	0	0	0	0	0
ENSG00000222880	0	0	0	0	0	0
ENSG00000222881	0	0	0	0	0	0
ENSG00000222883	0	0	0	0	0	0
ENSG00000222889	0	0	0	0	0	0
ENSG00000222890	0	0	0	0	0	0
ENSG00000222895	0	0	0	0	0	0
ENSG00000222898	0	0	0	0	0	0
ENSG00000222909	0	0	0	0	0	0
ENSG00000222915	0	0	6	20	0	0
ENSG00000222920	0	0	0	0	0	0
ENSG00000222921	0	0	0	0	0	0
ENSG00000222922	0	0	0	0	0	0
ENSG00000222923	0	0	0	0	0	0
ENSG00000222924	0	0	0	0	0	0
ENSG00000222931	0	0	0	0	0	0
ENSG00000222932	0	0	0	0	0	0
ENSG00000222934	0	0	0	0	0	0
ENSG00000222937	0	0	0	0	0	0
ENSG00000222940	0	0	0	0	0	0
ENSG00000222941	0	0	0	0	0	0
ENSG00000222942	0	0	0	0	0	0
ENSG00000222950	0	0	0	0	0	0
ENSG00000222952	0	0	0	0	0	0
ENSG00000222955	0	0	0	0	0	0
ENSG00000222958	0	0	0	0	0	0
ENSG00000222960	0	0	0	0	3	0
ENSG00000222966	0	0	0	0	0	0
ENSG00000222969	0	0	0	0	0	0
ENSG00000222971	0	0	0	0	0	0
ENSG00000222972	0	0	0	0	0	0
ENSG00000222973	0	0	0	0	0	0
ENSG00000222974	0	0	0	0	0	0
ENSG00000222976	0	0	0	0	6	0
ENSG00000222979	0	0	0	0	0	0
ENSG00000222982	0	0	0	0	0	0
ENSG00000222983	0	0	0	0	0	0
ENSG00000222985	0	0	0	0	0	0
ENSG00000222986	0	0	0	0	0	0
ENSG00000222987	0	0	0	0	0	0
ENSG00000222990	0	0	0	0	0	0
ENSG00000222997	0	0	0	0	0	0
ENSG00000222998	0	0	0	0	0	0
ENSG00000223001	0	0	0	0	0	0
ENSG00000223003	0	0	0	0	0	0
ENSG00000223004	0	0	0	0	0	0
ENSG00000223006	0	0	0	0	0	0
ENSG00000223007	0	0	0	0	0	0
ENSG00000223012	0	0	0	0	0	0
ENSG00000223013	0	0	0	0	0	0
ENSG00000223015	0	0	0	0	0	0
ENSG00000223019	0	0	0	0	0	0
ENSG00000223023	0	0	0	0	0	0
ENSG00000223024	0	0	0	0	0	0
ENSG00000223026	0	0	0	0	0	0
ENSG00000223027	0	0	0	0	0	0
ENSG00000223037	0	0	0	0	0	0
ENSG00000223039	0	0	0	0	0	0
ENSG00000223040	0	0	0	0	0	0
ENSG00000223042	0	0	0	0	0	0
ENSG00000223044	0	0	0	0	0	0
ENSG00000223046	0	0	0	0	0	0
ENSG00000223047	0	0	0	0	0	0
ENSG00000223056	0	0	0	0	0	0
ENSG00000223060	0	0	0	0	0	0
ENSG00000223062	0	0	0	0	0	0
ENSG00000223064	0	0	0	0	0	0
ENSG00000223075	0	0	0	0	0	0
ENSG00000223076	0	0	0	0	0	0
ENSG00000223078	0	0	0	0	0	0
ENSG00000223080	0	0	0	0	0	0
ENSG00000223086	0	0	0	0	0	0
ENSG00000223087	0	0	0	0	0	0
ENSG00000223088	0	0	0	0	0	0
ENSG00000223092	0	0	0	0	0	0
ENSG00000223096	0	0	0	0	0	0
ENSG00000223107	0	0	0	0	0	0
ENSG00000223109	0	0	0	0	0	0
ENSG00000223113	0	0	0	0	0	0
ENSG00000223117	0	0	0	0	0	0
ENSG00000223118	0	0	0	0	0	0
ENSG00000223120	0	0	0	0	0	0
ENSG00000223125	0	0	0	0	0	0
ENSG00000223126	0	0	0	0	0	0
ENSG00000223128	0	0	0	0	0	0
ENSG00000223131	0	0	0	0	0	0
ENSG00000223136	0	0	0	0	0	0
ENSG00000223138	0	0	0	0	0	0
ENSG00000223142	0	0	0	0	0	0
ENSG00000223145	0	0	0	0	0	0
ENSG00000223152	0	0	0	0	0	0
ENSG00000223156	0	0	0	0	0	0
ENSG00000223158	0	0	0	0	0	0
ENSG00000223162	0	0	0	0	0	0
ENSG00000223168	0	0	0	0	0	0
ENSG00000223169	0	0	0	0	0	0
ENSG00000223174	0	0	0	0	0	0
ENSG00000223175	0	0	0	0	0	0
ENSG00000223177	0	0	0	0	0	0
ENSG00000223179	0	0	0	0	0	0
ENSG00000223181	0	0	0	0	0	0
ENSG00000223188	0	0	0	0	0	0
ENSG00000223189	0	0	0	4	0	0
ENSG00000223190	0	0	0	0	0	0
ENSG00000223191	0	0	0	0	0	0
ENSG00000223197	0	0	0	0	0	0
ENSG00000223198	0	7	0	0	0	7
ENSG00000223202	0	0	0	0	0	0
ENSG00000223203	0	0	0	0	0	0
ENSG00000223208	0	0	0	0	0	0
ENSG00000223212	0	0	0	0	0	0
ENSG00000223215	0	0	0	0	0	0
ENSG00000223217	0	0	0	0	0	0
ENSG00000223220	0	0	0	0	0	0
ENSG00000223223	0	0	0	0	0	0
ENSG00000223224	0	0	0	0	0	0
ENSG00000223225	0	0	0	0	0	0
ENSG00000223229	0	0	0	0	0	0
ENSG00000223238	0	0	0	0	0	0
ENSG00000223245	0	0	0	0	0	0
ENSG00000223247	0	0	0	0	0	0
ENSG00000223254	0	2	0	14	0	2
ENSG00000223256	0	0	0	0	0	0
ENSG00000223258	0	0	0	0	0	0
ENSG00000223259	0	0	0	0	0	0
ENSG00000223260	0	0	0	0	0	0
ENSG00000223262	0	0	0	0	0	0
ENSG00000223263	0	0	0	0	0	0
ENSG00000223265	0	0	0	0	0	0
ENSG00000223269	0	0	0	0	0	0
ENSG00000223271	0	0	0	1	30	0
ENSG00000223273	0	0	0	0	0	0
ENSG00000223274	0	0	0	0	0	0
ENSG00000223280	0	0	0	0	0	0
ENSG00000223281	0	0	0	0	0	0
ENSG00000223282	0	0	0	0	0	0
ENSG00000223284	0	0	0	0	0	0
ENSG00000223287	0	0	0	0	0	0
ENSG00000223290	0	0	0	0	0	0
ENSG00000223293	0	0	0	0	0	0
ENSG00000223294	0	0	0	0	0	0
ENSG00000223298	0	17	0	0	0	17
ENSG00000223299	0	0	0	0	0	0
ENSG00000223300	0	0	0	0	0	0
ENSG00000223302	0	0	8	0	0	0
ENSG00000223305	0	0	0	0	0	0
ENSG00000223306	0	0	0	0	0	0
ENSG00000223308	0	0	0	0	0	0
ENSG00000223309	0	0	0	0	0	0
ENSG00000223313	0	1	0	13	0	1
ENSG00000223315	0	0	0	0	0	0
ENSG00000223318	0	0	0	0	0	0
ENSG00000223321	0	0	0	0	0	0
ENSG00000223324	0	0	0	0	0	0
ENSG00000223327	0	0	0	0	0	0
ENSG00000223330	0	0	0	0	0	0
ENSG00000223335	0	0	0	0	0	0
ENSG00000223336	0	0	0	0	0	0
ENSG00000223341	0	0	0	0	0	0
ENSG00000223342	0	0	0	0	0	0
ENSG00000223343	0	0	0	0	0	0
ENSG00000223344	0	0	0	0	0	0
ENSG00000223345	0	0	0	0	0	0
ENSG00000223349	0	0	0	0	0	0
ENSG00000223350	0	0	0	0	0	0
ENSG00000223351	0	0	0	0	0	0
ENSG00000223353	0	0	0	0	0	0
ENSG00000223356	0	0	0	0	14	0
ENSG00000223358	0	0	0	0	0	0
ENSG00000223360	0	0	0	0	0	0
ENSG00000223361	57	1547	25	103	25	1547
ENSG00000223362	0	0	0	0	0	0
ENSG00000223368	0	0	0	0	0	0
ENSG00000223373	0	0	0	0	0	0
ENSG00000223374	0	36	0	0	0	36
ENSG00000223375	0	0	0	0	0	0
ENSG00000223377	0	0	0	0	0	0
ENSG00000223379	0	0	1	0	0	0
ENSG00000223381	0	0	0	0	0	0
ENSG00000223382	0	0	0	0	0	0
ENSG00000223383	0	0	0	0	0	0
ENSG00000223387	0	0	0	0	0	0
ENSG00000223389	0	0	0	0	0	0
ENSG00000223390	0	0	0	0	0	0
ENSG00000223391	0	0	0	0	0	0
ENSG00000223392	0	0	0	0	0	0
ENSG00000223393	0	0	0	0	0	0
ENSG00000223394	0	1	0	1	0	1
ENSG00000223395	0	0	0	0	0	0
ENSG00000223396	4	67	0	107	58	67
ENSG00000223398	0	0	0	0	0	0
ENSG00000223400	0	0	0	0	0	0
ENSG00000223402	0	0	0	0	0	0
ENSG00000223403	0	0	0	0	0	0
ENSG00000223404	0	0	0	0	0	0
ENSG00000223406	0	0	0	0	0	0
ENSG00000223407	0	0	0	0	0	0
ENSG00000223409	0	0	0	0	0	0
ENSG00000223410	0	0	0	0	0	0
ENSG00000223416	19	2	0	6	0	2
ENSG00000223417	0	0	0	0	0	0
ENSG00000223418	0	0	0	0	0	0
ENSG00000223419	0	0	0	0	0	0
ENSG00000223421	0	0	0	0	0	0
ENSG00000223422	0	0	0	0	0	0
ENSG00000223427	5	1	0	0	2	1
ENSG00000223428	0	0	0	0	0	0
ENSG00000223429	0	0	0	0	0	0
ENSG00000223430	0	0	0	0	0	0
ENSG00000223431	0	0	0	0	0	0
ENSG00000223432	0	0	0	0	0	0
ENSG00000223433	0	0	0	0	0	0
ENSG00000223436	0	0	0	0	0	0
ENSG00000223437	0	0	0	0	0	0
ENSG00000223438	0	0	0	0	0	0
ENSG00000223440	0	0	0	0	0	0
ENSG00000223442	1	18	0	0	0	18
ENSG00000223443	0	0	0	0	0	0
ENSG00000223445	0	0	0	0	0	0
ENSG00000223446	0	20	0	0	0	20
ENSG00000223450	0	0	0	0	0	0
ENSG00000223452	0	1	0	0	0	1
ENSG00000223455	0	0	0	0	0	0
ENSG00000223457	0	0	0	0	0	0
ENSG00000223458	0	0	0	0	0	0
ENSG00000223459	30	9	0	6	0	9
ENSG00000223460	0	0	0	0	0	0
ENSG00000223461	230	0	0	1	0	0
ENSG00000223462	0	0	0	0	0	0
ENSG00000223466	0	0	0	0	0	0
ENSG00000223467	1	0	0	0	4	0
ENSG00000223469	0	0	0	0	0	0
ENSG00000223470	0	0	0	0	0	0
ENSG00000223475	0	0	0	0	0	0
ENSG00000223476	0	0	0	0	0	0
ENSG00000223478	134	136	0	167	0	136
ENSG00000223479	0	0	0	0	0	0
ENSG00000223482	148	504	11	209	161	504
ENSG00000223484	0	0	0	0	0	0
ENSG00000223485	0	0	0	0	0	0
ENSG00000223486	0	0	0	0	0	0
ENSG00000223487	0	0	0	0	0	0
ENSG00000223488	0	1	4	2	0	1
ENSG00000223489	0	0	0	0	0	0
ENSG00000223490	0	0	29	0	0	0
ENSG00000223492	0	0	0	0	8	0
ENSG00000223495	0	0	0	0	0	0
ENSG00000223496	802	1407	24	1181	1834	1407
ENSG00000223497	0	0	0	0	0	0
ENSG00000223498	0	0	0	0	0	0
ENSG00000223500	3	0	0	0	0	0
ENSG00000223501	1493	1646	3	1320	6	1646
ENSG00000223502	0	0	0	0	0	0
ENSG00000223503	0	0	0	0	0	0
ENSG00000223504	0	0	0	0	0	0
ENSG00000223505	0	0	0	0	0	0
ENSG00000223506	0	0	0	0	0	0
ENSG00000223508	17	1	0	25	0	1
ENSG00000223509	334	158	26	374	0	158
ENSG00000223510	0	0	0	0	1	0
ENSG00000223511	96	11	0	36	0	11
ENSG00000223513	0	0	0	0	0	0
ENSG00000223514	0	0	0	0	0	0
ENSG00000223516	0	0	0	0	0	0
ENSG00000223517	0	0	0	0	0	0
ENSG00000223518	0	0	0	0	20	0
ENSG00000223519	0	0	0	0	0	0
ENSG00000223522	66	35	0	108	605	35
ENSG00000223523	0	0	0	0	0	0
ENSG00000223525	0	0	0	9	0	0
ENSG00000223528	0	0	0	0	0	0
ENSG00000223529	22	7	0	11	4	7
ENSG00000223530	0	0	0	0	0	0
ENSG00000223534	0	0	0	0	0	0
ENSG00000223536	0	0	0	0	0	0
ENSG00000223537	0	6	0	0	0	6
ENSG00000223538	0	0	0	0	0	0
ENSG00000223539	0	0	0	0	0	0
ENSG00000223540	1	3	0	0	1	3
ENSG00000223542	0	0	0	0	0	0
ENSG00000223543	0	0	0	0	0	0
ENSG00000223544	0	0	0	0	0	0
ENSG00000223546	44	0	0	0	0	0
ENSG00000223547	0	0	0	0	0	0
ENSG00000223548	0	0	0	0	0	0
ENSG00000223549	0	0	0	0	0	0
ENSG00000223550	0	0	0	0	0	0
ENSG00000223551	1034	941	574	708	907	941
ENSG00000223552	0	0	0	0	0	0
ENSG00000223553	0	0	0	0	0	0
ENSG00000223554	0	0	0	0	0	0
ENSG00000223555	0	0	0	0	0	0
ENSG00000223558	0	0	0	0	0	0
ENSG00000223559	0	0	6	1	3	0
ENSG00000223561	0	0	0	0	0	0
ENSG00000223563	0	0	0	0	0	0
ENSG00000223564	0	0	0	0	0	0
ENSG00000223565	0	0	0	0	0	0
ENSG00000223566	0	0	0	0	0	0
ENSG00000223568	0	1	0	0	0	1
ENSG00000223569	0	0	0	0	0	0
ENSG00000223570	0	0	0	0	0	0
ENSG00000223571	0	0	0	4	0	0
ENSG00000223572	0	0	0	0	0	0
ENSG00000223573	0	0	0	5	168	0
ENSG00000223574	0	0	0	0	0	0
ENSG00000223575	2	6	0	0	2	6
ENSG00000223576	4	9	0	0	0	9
ENSG00000223581	0	0	0	0	0	0
ENSG00000223583	23	2	1	0	0	2
ENSG00000223584	0	0	0	0	0	0
ENSG00000223586	0	0	0	0	0	0
ENSG00000223587	0	0	0	0	0	0
ENSG00000223589	0	0	0	0	0	0
ENSG00000223591	0	0	0	0	0	0
ENSG00000223592	0	0	0	0	0	0
ENSG00000223593	0	0	0	0	0	0
ENSG00000223595	0	0	0	0	0	0
ENSG00000223597	0	0	0	0	0	0
ENSG00000223598	0	0	0	0	0	0
ENSG00000223599	0	0	0	0	0	0
ENSG00000223600	0	0	0	0	0	0
ENSG00000223601	0	0	0	0	0	0
ENSG00000223602	0	0	0	0	0	0
ENSG00000223603	0	0	0	0	0	0
ENSG00000223604	0	0	0	0	0	0
ENSG00000223605	0	0	0	0	0	0
ENSG00000223608	0	0	0	0	0	0
ENSG00000223609	0	0	0	0	0	0
ENSG00000223611	0	0	0	0	0	0
ENSG00000223612	21	6	0	21	21	6
ENSG00000223614	0	0	0	0	1	0
ENSG00000223615	0	0	0	0	0	0
ENSG00000223617	0	0	0	0	0	0
ENSG00000223619	0	0	0	0	0	0
ENSG00000223620	0	0	0	0	0	0
ENSG00000223621	0	0	0	0	0	0
ENSG00000223622	0	4	0	0	0	4
ENSG00000223623	0	0	0	0	0	0
ENSG00000223624	0	0	0	0	0	0
ENSG00000223625	0	0	0	0	0	0
ENSG00000223626	0	0	0	0	0	0
ENSG00000223628	0	0	0	0	0	0
ENSG00000223629	0	0	0	0	0	0
ENSG00000223631	0	0	0	0	0	0
ENSG00000223634	0	0	0	0	0	0
ENSG00000223635	0	0	0	0	0	0
ENSG00000223636	0	0	0	0	0	0
ENSG00000223637	0	0	0	0	0	0
ENSG00000223638	0	0	0	0	0	0
ENSG00000223640	0	1	0	0	0	1
ENSG00000223641	0	0	0	0	0	0
ENSG00000223642	0	0	0	0	0	0
ENSG00000223643	0	0	0	0	0	0
ENSG00000223646	0	0	0	3	0	0
ENSG00000223647	0	0	0	0	0	0
ENSG00000223648	0	0	0	0	0	0
ENSG00000223649	0	0	0	0	0	0
ENSG00000223650	0	0	0	0	0	0
ENSG00000223651	0	0	0	0	0	0
ENSG00000223652	0	0	0	0	0	0
ENSG00000223653	0	0	0	0	0	0
ENSG00000223655	0	0	0	0	0	0
ENSG00000223656	0	0	0	0	0	0
ENSG00000223657	0	0	0	0	0	0
ENSG00000223658	0	0	0	0	0	0
ENSG00000223660	0	0	0	0	0	0
ENSG00000223662	0	1	0	0	0	1
ENSG00000223663	0	0	0	0	0	0
ENSG00000223665	0	0	0	0	0	0
ENSG00000223668	1	2	2	1	0	2
ENSG00000223669	0	0	0	0	0	0
ENSG00000223671	0	0	0	0	0	0
ENSG00000223672	0	0	0	0	0	0
ENSG00000223675	0	0	0	0	0	0
ENSG00000223676	54	82	7	61	32	82
ENSG00000223677	0	0	0	0	0	0
ENSG00000223679	0	0	0	0	0	0
ENSG00000223683	0	0	0	0	0	0
ENSG00000223684	0	0	0	0	0	0
ENSG00000223685	0	0	0	0	0	0
ENSG00000223688	0	0	0	0	0	0
ENSG00000223691	0	0	0	0	0	0
ENSG00000223692	0	0	0	0	0	0
ENSG00000223694	0	1	0	1	0	1
ENSG00000223695	0	0	0	0	0	0
ENSG00000223697	0	0	0	1	0	0
ENSG00000223698	0	0	0	0	0	0
ENSG00000223701	0	0	0	0	0	0
ENSG00000223702	0	0	0	0	0	0
ENSG00000223703	0	0	0	0	0	0
ENSG00000223704	0	52	0	86	0	52
ENSG00000223705	0	0	0	0	0	0
ENSG00000223707	0	0	0	0	0	0
ENSG00000223709	0	0	0	0	0	0
ENSG00000223710	0	0	0	0	0	0
ENSG00000223711	0	46	0	0	0	46
ENSG00000223714	0	0	0	0	0	0
ENSG00000223715	0	0	0	0	0	0
ENSG00000223716	0	0	0	0	0	0
ENSG00000223717	0	0	0	0	0	0
ENSG00000223718	3	0	0	0	0	0
ENSG00000223719	0	0	0	0	0	0
ENSG00000223720	0	0	0	0	0	0
ENSG00000223721	0	0	0	0	0	0
ENSG00000223722	0	0	1	0	0	0
ENSG00000223723	0	1	0	0	0	1
ENSG00000223724	0	0	0	0	0	0
ENSG00000223725	0	0	0	8	0	0
ENSG00000223726	0	0	0	0	0	0
ENSG00000223727	0	0	0	0	0	0
ENSG00000223728	0	0	0	0	0	0
ENSG00000223729	0	0	0	0	0	0
ENSG00000223730	0	0	0	0	0	0
ENSG00000223731	0	0	0	0	0	0
ENSG00000223732	0	0	0	0	0	0
ENSG00000223733	1	0	0	0	0	0
ENSG00000223734	0	0	0	0	0	0
ENSG00000223735	0	0	0	0	0	0
ENSG00000223738	0	0	0	0	0	0
ENSG00000223739	4	0	0	0	0	0
ENSG00000223740	0	0	0	0	0	0
ENSG00000223741	0	0	0	0	0	0
ENSG00000223742	0	0	0	0	0	0
ENSG00000223744	0	0	0	0	0	0
ENSG00000223745	2036	3076	5068	3663	2361	3076
ENSG00000223746	0	0	0	0	0	0
ENSG00000223749	0	0	0	0	0	0
ENSG00000223750	0	0	0	0	0	0
ENSG00000223751	0	0	0	0	0	0
ENSG00000223753	0	0	0	0	0	0
ENSG00000223754	15	0	0	0	0	0
ENSG00000223756	0	0	0	0	0	0
ENSG00000223760	0	0	0	0	0	0
ENSG00000223761	0	0	0	0	0	0
ENSG00000223764	0	0	0	0	0	0
ENSG00000223765	0	0	0	0	0	0
ENSG00000223768	39	232	0	398	0	232
ENSG00000223770	0	0	0	0	0	0
ENSG00000223772	0	0	0	0	0	0
ENSG00000223773	0	0	0	0	0	0
ENSG00000223774	0	0	0	0	0	0
ENSG00000223776	0	0	0	18	0	0
ENSG00000223777	0	0	0	0	0	0
ENSG00000223779	0	1	0	4	0	1
ENSG00000223782	0	0	0	0	0	0
ENSG00000223783	0	0	0	0	0	0
ENSG00000223784	0	0	0	0	0	0
ENSG00000223786	0	0	0	0	0	0
ENSG00000223787	0	0	0	0	0	0
ENSG00000223788	0	0	0	0	0	0
ENSG00000223791	0	0	0	0	0	0
ENSG00000223794	0	0	0	0	0	0
ENSG00000223795	0	0	0	0	0	0
ENSG00000223797	7	224	0	138	1	224
ENSG00000223799	1	11	0	30	0	11
ENSG00000223800	0	0	0	0	0	0
ENSG00000223802	0	0	0	0	0	0
ENSG00000223803	47	10	4	15	16	10
ENSG00000223804	0	0	0	0	0	0
ENSG00000223806	0	0	0	0	0	0
ENSG00000223807	0	0	0	0	0	0
ENSG00000223808	0	0	0	0	0	0
ENSG00000223809	0	0	0	0	0	0
ENSG00000223810	0	0	0	0	0	0
ENSG00000223811	0	0	0	0	0	0
ENSG00000223812	0	0	3	0	0	0
ENSG00000223813	0	0	0	0	0	0
ENSG00000223814	0	0	0	0	0	0
ENSG00000223815	0	0	0	0	0	0
ENSG00000223816	0	0	0	0	0	0
ENSG00000223817	0	0	0	0	0	0
ENSG00000223819	0	0	0	0	0	0
ENSG00000223820	0	0	0	0	0	0
ENSG00000223822	2	0	1	2	0	0
ENSG00000223823	0	0	0	0	0	0
ENSG00000223824	0	0	0	0	0	0
ENSG00000223825	8	17	4	5	12	17
ENSG00000223826	0	0	0	0	0	0
ENSG00000223828	0	0	0	0	0	0
ENSG00000223829	0	0	0	0	0	0
ENSG00000223831	0	0	0	0	0	0
ENSG00000223834	0	0	0	0	0	0
ENSG00000223836	0	0	0	0	0	0
ENSG00000223837	0	0	0	0	0	0
ENSG00000223838	0	0	0	0	0	0
ENSG00000223839	0	0	0	0	0	0
ENSG00000223841	0	0	0	0	0	0
ENSG00000223842	0	0	0	0	0	0
ENSG00000223843	0	0	0	0	0	0
ENSG00000223845	0	0	0	0	0	0
ENSG00000223847	0	0	0	0	0	0
ENSG00000223849	0	0	0	0	2	0
ENSG00000223850	0	0	0	0	0	0
ENSG00000223855	0	0	2	0	0	0
ENSG00000223856	0	0	0	0	0	0
ENSG00000223859	0	0	0	0	0	0
ENSG00000223861	0	2	0	4	0	2
ENSG00000223863	0	0	0	0	0	0
ENSG00000223864	4	0	0	11	1	0
ENSG00000223865	156	946	54	727	3530	946
ENSG00000223866	0	0	0	0	0	0
ENSG00000223867	0	0	0	0	0	0
ENSG00000223869	0	0	0	0	0	0
ENSG00000223870	0	0	0	0	0	0
ENSG00000223872	0	0	0	0	0	0
ENSG00000223873	0	0	0	0	0	0
ENSG00000223874	0	0	0	0	0	0
ENSG00000223875	0	1	0	0	0	1
ENSG00000223876	0	0	0	0	0	0
ENSG00000223877	0	3	0	1	1	3
ENSG00000223878	31	6	0	0	0	6
ENSG00000223880	0	0	0	0	0	0
ENSG00000223881	0	0	0	0	0	0
ENSG00000223882	0	0	0	0	0	0
ENSG00000223883	0	0	6	0	0	0
ENSG00000223884	0	0	0	28	0	0
ENSG00000223885	0	0	0	0	0	0
ENSG00000223886	1	0	0	59	0	0
ENSG00000223889	0	0	0	0	0	0
ENSG00000223890	0	0	0	0	0	0
ENSG00000223891	3	32	50	266	5	32
ENSG00000223893	0	0	0	0	0	0
ENSG00000223896	0	0	0	0	0	0
ENSG00000223897	0	0	0	0	0	0
ENSG00000223899	0	0	0	0	1	0
ENSG00000223901	0	18	0	1	0	18
ENSG00000223903	0	0	0	0	0	0
ENSG00000223904	0	0	0	0	0	0
ENSG00000223905	0	0	0	82	0	0
ENSG00000223906	0	0	0	0	0	0
ENSG00000223908	0	2	0	6	0	2
ENSG00000223910	0	0	0	0	0	0
ENSG00000223911	0	0	0	0	0	0
ENSG00000223912	0	0	0	0	0	0
ENSG00000223914	0	0	0	0	0	0
ENSG00000223915	0	0	0	0	0	0
ENSG00000223916	2	10	0	2	6	10
ENSG00000223917	0	0	0	0	0	0
ENSG00000223918	0	0	0	0	0	0
ENSG00000223920	0	1	0	0	0	1
ENSG00000223921	0	0	0	0	0	0
ENSG00000223922	0	0	0	0	0	0
ENSG00000223923	0	0	0	0	0	0
ENSG00000223928	0	0	0	0	0	0
ENSG00000223930	0	0	0	0	0	0
ENSG00000223931	0	0	0	0	0	0
ENSG00000223935	0	0	0	0	0	0
ENSG00000223940	0	0	0	0	0	0
ENSG00000223941	0	0	0	0	0	0
ENSG00000223942	0	0	0	0	0	0
ENSG00000223944	0	0	0	0	0	0
ENSG00000223945	0	0	0	0	0	0
ENSG00000223946	0	0	0	0	0	0
ENSG00000223947	0	0	0	0	0	0
ENSG00000223948	0	0	0	0	0	0
ENSG00000223949	0	0	4	0	0	0
ENSG00000223951	0	0	0	0	0	0
ENSG00000223953	0	0	0	0	0	0
ENSG00000223955	0	0	0	0	0	0
ENSG00000223956	0	0	0	0	0	0
ENSG00000223958	0	0	0	0	0	0
ENSG00000223959	236	1660	2	931	3491	1660
ENSG00000223960	3	51	3	27	1	51
ENSG00000223962	0	0	0	0	0	0
ENSG00000223963	0	0	0	0	0	0
ENSG00000223965	0	0	0	0	0	0
ENSG00000223966	0	0	0	0	0	0
ENSG00000223967	0	0	0	0	0	0
ENSG00000223968	1	0	0	0	0	0
ENSG00000223969	0	0	0	0	0	0
ENSG00000223970	0	0	0	0	0	0
ENSG00000223972	0	0	0	0	0	0
ENSG00000223973	0	0	0	0	0	0
ENSG00000223974	0	0	0	0	0	0
ENSG00000223975	0	0	0	0	0	0
ENSG00000223976	0	0	0	0	0	0
ENSG00000223977	0	0	0	0	0	0
ENSG00000223978	0	0	0	0	0	0
ENSG00000223979	0	0	0	0	0	0
ENSG00000223982	0	0	0	0	0	0
ENSG00000223984	0	0	1	1	0	0
ENSG00000223985	0	0	0	0	0	0
ENSG00000223986	0	0	0	0	0	0
ENSG00000223987	0	0	0	9	0	0
ENSG00000223989	0	0	0	0	0	0
ENSG00000223991	0	0	0	0	0	0
ENSG00000223993	0	0	0	0	0	0
ENSG00000223995	0	0	0	0	0	0
ENSG00000223997	0	0	0	0	0	0
ENSG00000223999	0	0	0	0	0	0
ENSG00000224000	0	0	0	0	0	0
